Datetime,Aberdeen,AstonHill,AuchencorthMoss,BarnsleyGawber,BelfastCentre,BirminghamA4540Roadside,BirminghamAcocksGreen,BirminghamLadywood,BlackpoolMarton,Bournemouth,BrightonPrestonPark,BristolStPaul_s,BushEstate,Canterbury,CardiffCentre,CharltonMackrell,ChilboltonObservatory,CoventryAllesley,Cwmbran,DerryRosemount,EdinburghStLeonards,Eskdalemuir,ExeterRoadside,FortWilliam,GlasgowTownhead,Glazebury,HighMuffles,HullFreetown,Ladybower,LeamingtonSpa,LeedsCentre,LeicesterUniversity,Leominster,Lerwick,LiverpoolSpeke,LondonBloomsbury,LondonEltham,LondonHaringeyPrioryParkSouth,LondonHarlington,LondonHillingdon,LondonMaryleboneRoad,LondonN_Kensington,LoughNavar,LullingtonHeath,MaceHead,ManchesterPiccadilly,ManchesterSharston,MarketHarborough,Middlesbrough,Narberth,NewcastleCentre,NorthamptonKingsthorpe,NorthamptonSpringPark,NorwichLakenfields,NottinghamCentre,Peebles,PlymouthCentre,PortTalbotMargam,Portsmouth,Preston,ReadingNewTown,RochesterStoke,SheffieldDevonshireGreen,Sibton,SouthamptonCentre,Southend_on_Sea,StOsyth,Stoke_on_TrentCentre,Strathvaich,SunderlandSilksworth,Thurrock,WalsallWoodlands,Weybourne,WickenFen,WiganCentre,WirralTranmere,YarnerWood,CwmbranCrownbridge,Average
2021-01-02 08:00:00,50.14196,53.8839,41.16131,42.25895,43.15701,12.17377,11.42538,8.93076,1.59656,34.77008,29.88561,1.3471,48.79487,31.63185,5.13893,46.84906,34.47572,12.52302,NaN,59.2224,23.39958,36.62109,17.41248,5.53807,2.04559,5.63785,52.63659,36.72088,57.57595,22.10238,24.6469,5.58796,20.65549,63.96219,NaN,25.14582,31.9312,36.62109,29.46695,28.98754,26.60933,34.37593,53.43487,27.88991,77.63273,0.84817,7.18452,NaN,35.22411,45.15271,33.12862,NaN,28.38883,33.12862,15.46668,9.77893,7.88302,17.66195,NaN,1.09763,24.14797,37.71873,11.92431,37.56905,27.9398,31.88131,31.53206,4.6899,64.06197,43.30669,31.73163,10.12818,49.04433,40.26325,0.84817,55.8796,39.31529,40.6125,29.2266457534247
2021-01-02 09:00:00,49.04433,58.97294,40.5626,41.36088,45.80132,2.54452,5.68775,6.18667,1.29721,37.79357,29.98539,-0.54882,52.48691,32.03099,8.18237,42.5583,32.92905,6.38624,NaN,55.92949,30.18496,54.63229,14.16947,8.78108,2.94366,5.9871,53.8839,33.12862,51.68863,10.77678,26.44303,8.6813,15.41678,63.76262,NaN,26.79227,NaN,34.12647,27.4793,26.5927,24.14797,31.63185,22.05249,27.24131,80.82585,0.6985,8.03269,NaN,33.67744,48.29594,26.34324,NaN,17.91141,31.63185,13.02194,11.17592,3.79183,11.42538,NaN,1.19742,19.05894,37.07013,1.3471,40.81206,28.33894,31.9312,32.5798,2.09549,67.80391,40.5626,26.99184,13.12173,46.69938,39.06583,1.09763,49.04433,46.40003,44.20476,27.8609916666667
2021-01-02 10:00:00,50.14196,63.81251,40.11357,35.07443,39.31529,3.79183,12.12388,22.95055,3.19312,36.08026,29.08733,-0.34925,48.74497,32.52991,6.6856,41.76002,32.48002,8.53162,NaN,54.93164,28.73808,63.06412,20.25636,9.08044,4.59011,8.23226,53.03573,34.67529,56.87745,12.6228,26.19356,12.27356,17.56216,62.11616,NaN,24.84647,30.88346,30.53421,25.49165,21.05464,22.01922,27.39098,14.81807,27.14152,81.22499,1.04774,11.82452,NaN,29.58625,55.58025,19.85722,NaN,24.14797,28.6383,11.82452,11.17592,11.37549,12.02409,NaN,4.14108,18.56001,36.37163,5.58796,41.11142,30.48432,32.48002,35.42368,1.69635,64.91014,36.62109,26.6426,17.51227,45.45207,39.914,3.44258,35.02454,49.09422,12.87227,27.8102338356164
2021-01-02 11:00:00,49.74282,60.22025,40.51271,32.87916,43.00734,19.15872,26.6426,23.54926,15.06754,43.94132,30.38453,5.88732,56.5781,34.12647,10.17807,39.46497,35.07443,16.46452,NaN,54.93164,31.83142,63.11401,20.45593,16.01549,5.83742,7.18452,51.53895,32.72948,59.32218,22.35184,26.24346,18.85937,36.42153,61.66713,NaN,24.19786,30.5841,30.08518,26.78362,25.9441,17.76173,28.23916,17.81162,31.23271,81.8237,0.94796,10.42753,NaN,27.04174,56.77767,18.80947,NaN,34.5755,30.93335,13.57076,12.37334,19.50797,11.12603,NaN,4.54022,22.55141,37.02024,21.75313,37.31959,31.2826,34.5755,37.56905,3.3428,66.90584,32.33034,30.43443,26.99184,45.35228,41.31099,3.29291,27.44088,50.14196,13.9699,30.27487
2021-01-02 12:00:00,50.74067,59.62154,41.85981,34.72518,44.45422,31.73163,40.86196,28.18926,35.87271,49.48438,30.03529,31.73163,60.5196,33.57765,15.26711,43.35658,41.9097,17.16302,NaN,57.32648,31.9312,65.15961,19.75743,28.5884,6.93506,7.9828,46.40003,39.36518,56.92734,21.90281,44.80347,19.70754,26.19356,60.71917,NaN,25.19571,29.78582,33.9269,29.56634,31.33249,23.48274,34.17636,44.85336,34.22626,79.42886,1.94581,11.17592,NaN,17.76173,60.02068,27.44088,NaN,35.77292,31.98109,17.46238,14.46883,21.90281,7.9828,NaN,10.92646,25.24561,42.00949,47.49766,36.02239,34.52561,35.47357,39.66454,3.3428,70.29853,29.9355,29.03744,26.94195,42.30884,43.9054,2.99355,30.18496,53.8839,6.58581,33.5544756164384
2021-01-02 13:00:00,50.14196,56.17896,44.65379,28.6383,49.44347,22.15227,27.64045,23.20001,42.95744,53.31413,28.08948,33.07873,57.52605,35.22411,16.41463,33.62755,44.45422,34.92475,NaN,62.46541,27.84002,67.75402,21.80302,26.79227,5.43828,11.57506,46.25035,38.86626,54.63229,17.66195,36.37163,20.6056,38.5669,57.8753,NaN,29.23701,26.94195,41.2611,34.43609,39.16561,29.68604,43.20691,61.01853,34.12647,79.22929,3.29291,10.677,NaN,9.9785,59.871,36.87056,NaN,32.13077,34.82497,16.6142,18.90926,24.14797,26.79227,NaN,11.47528,29.33679,42.75787,43.10712,34.27615,33.9269,34.77507,39.71443,4.24086,68.30283,37.2697,26.84217,33.02884,43.05723,44.05508,11.17592,43.9054,55.58025,15.41678,35.0797498630137
2021-01-02 14:00:00,47.54755,58.67358,44.20476,24.19786,52.23745,18.16087,37.66884,34.5755,45.05293,50.29064,27.9398,27.69034,59.07272,36.97034,31.58195,44.35443,43.60605,39.76432,NaN,64.96004,27.59055,68.10326,30.5841,27.54066,3.49248,12.47313,49.2439,37.21981,52.78627,26.39313,36.27185,17.51227,27.69034,57.97509,NaN,33.72733,25.81105,43.85551,38.41139,39.41508,35.78955,46.25035,61.41767,34.72518,78.83015,3.3428,15.66625,NaN,29.08733,62.5153,39.46497,NaN,22.35184,33.2783,11.82452,18.11098,28.78797,34.67529,NaN,11.27571,28.68819,40.76217,34.72518,33.22841,37.36948,34.17636,42.30884,19.10883,70.34843,38.86626,23.39958,43.85551,42.85766,47.04863,31.78152,45.40218,62.11616,36.07228,37.3172191780822
2021-01-02 15:00:00,47.39788,60.41982,42.85766,23.44948,49.49336,28.03959,38.16776,31.58195,43.45637,44.24367,26.89206,25.9441,58.37423,37.86841,29.18711,51.08992,40.5626,36.77077,NaN,62.66498,25.89421,66.70627,28.23916,25.84432,2.99355,29.33679,54.38283,36.47142,47.84691,17.86152,38.01809,16.01549,39.86411,56.17896,NaN,26.04389,30.20159,35.274,39.10707,36.5712,29.27027,36.22196,70.99703,35.17421,74.04047,3.64215,10.82667,NaN,33.62755,66.30713,39.01594,NaN,35.47357,36.12217,20.15657,14.41893,34.32604,44.75357,NaN,5.63785,26.19356,38.81636,27.64045,34.12647,37.51916,31.9312,38.76647,33.12862,70.94714,36.97034,23.9484,38.91615,38.81636,44.65379,23.24991,37.16991,67.00563,52.13766,37.3049693150685
2021-01-02 16:00:00,45.80132,55.77982,42.50841,27.49077,42.50841,26.14367,33.72733,30.03529,36.07228,37.84396,25.79442,12.27356,57.82541,33.87701,29.08733,50.99014,34.62539,28.93765,NaN,49.64304,16.11528,65.90799,35.42368,21.20431,17.66195,36.62109,57.52605,39.56475,44.10497,10.97635,40.16346,26.44303,56.82756,52.5368,NaN,21.35399,31.9312,28.28905,34.13794,28.98754,15.76603,34.37593,63.91229,34.42583,72.84305,10.42753,10.77678,NaN,41.21121,65.50885,36.62109,NaN,44.6039,32.72948,14.81807,12.6228,33.97679,50.5411,NaN,10.07828,19.10883,36.82067,28.18926,37.12002,30.68389,19.25851,37.46927,23.69894,70.39832,36.37163,20.25636,30.78367,38.81636,34.67529,23.05034,29.43658,61.8667,53.58455,35.3913753424657
2021-01-02 17:00:00,45.35228,51.73852,42.70798,35.12432,32.18066,13.67055,23.84862,12.42323,29.58625,31.49464,12.97205,-0.19957,58.37423,31.53206,20.05679,46.49981,34.12647,23.9484,NaN,32.82927,8.78108,64.36132,29.88561,17.56216,16.46452,28.08948,61.36778,36.52131,43.75572,13.87012,41.11142,12.77248,55.18111,49.84261,NaN,14.91786,23.21664,20.50582,11.97561,9.87872,14.8347,20.50582,44.90325,30.48432,72.64348,4.24086,10.17807,NaN,41.2611,63.51315,34.77507,NaN,35.62324,26.19356,9.77893,8.23226,20.00689,45.20261,NaN,26.69249,16.91356,41.80991,31.23271,40.06368,19.20861,26.84217,26.5927,4.14108,69.69982,32.33034,17.56216,13.52087,39.06583,30.48432,24.69679,34.62539,70.39832,48.09637,30.6120871232877
2021-01-02 18:00:00,45.30239,48.29594,41.16131,35.274,32.43012,3.64215,5.53807,6.53592,39.76432,28.67272,5.73764,8.58151,58.97294,36.52131,24.6469,38.71658,46.05078,13.3213,NaN,37.02024,12.22366,62.91444,30.18496,8.93076,15.76603,23.74883,61.51745,38.31744,45.10282,22.15227,42.6082,15.91571,46.05078,47.69723,NaN,13.57076,22.8175,12.22366,25.93887,25.34539,9.92861,8.38194,23.89851,26.14367,68.45251,7.28431,14.96775,NaN,42.30884,57.47616,26.29335,NaN,37.76862,21.45378,5.9871,7.68345,22.80087,42.00949,NaN,26.24346,24.29765,36.42153,36.37163,32.33034,32.97894,23.34969,26.19356,1.44688,69.10111,31.48217,8.6314,15.9656,33.9269,28.78797,24.69679,39.31529,70.34843,56.87745,29.7372417808219
2021-01-02 19:00:00,50.5411,48.79487,40.5626,35.52346,33.07873,4.44043,8.53162,6.73549,44.75357,25.49806,14.46883,21.05464,57.97509,38.96604,19.25851,45.70153,40.31314,17.06323,NaN,38.96604,10.57721,62.66498,25.79442,23.34969,3.3428,39.01594,60.07057,41.06153,46.05078,16.31485,44.00519,17.01334,40.66239,46.44992,NaN,9.23011,NaN,6.33635,21.31758,16.26496,6.38624,5.73764,41.56045,20.6056,68.05337,10.92646,16.6641,NaN,35.62324,58.32433,32.87916,NaN,20.90496,16.91356,12.27356,4.29076,37.21981,40.01379,NaN,33.67744,19.35829,27.84002,37.86841,30.43443,45.80132,18.85937,27.9398,10.07828,69.40047,34.52561,3.24301,13.3213,34.27615,23.99829,29.63615,41.11142,67.00563,57.07702,30.2163754166667
2021-01-02 20:00:00,52.73637,49.99229,39.2654,36.47142,28.93765,3.24301,4.29076,4.34065,43.05723,37.592,16.91356,21.9527,58.02498,36.82067,28.5884,47.64734,30.73378,21.15442,NaN,32.08088,7.48388,61.56735,28.33894,15.16732,2.24516,37.31959,59.2224,41.66024,48.5454,17.46238,43.75572,13.67055,41.61035,48.39573,NaN,7.53377,NaN,4.93936,18.83301,17.06323,4.88946,12.27356,42.50841,16.41463,64.06197,11.52517,10.77678,NaN,34.82497,56.5282,35.87271,NaN,28.03959,13.22151,24.39743,3.84172,28.13937,38.5669,NaN,21.15442,14.76818,25.9441,40.06368,38.16776,36.92045,18.11098,24.04819,17.56216,69.94929,37.41938,4.78968,9.03054,39.61465,26.24346,32.5798,47.19831,64.16176,48.94454,29.8779388888889
2021-01-02 21:00:00,51.73852,52.23745,38.36733,39.2654,18.41033,1.59656,0.39914,1.9957,44.85336,39.75883,11.67485,31.68174,60.02068,34.27615,24.69679,45.20261,31.23271,21.25421,NaN,47.54755,9.57936,62.91444,29.18711,18.70969,1.69635,34.17636,57.77552,39.2654,50.04218,19.75743,44.45422,8.53162,48.04648,46.49981,NaN,7.53377,15.56646,8.13248,20.17468,17.66195,8.48173,20.25636,27.34109,19.35829,67.8538,17.91141,10.52732,NaN,43.2568,53.43487,41.66024,NaN,25.9441,20.10668,31.13292,5.13893,33.52776,41.41078,NaN,13.17162,20.45593,26.44303,41.01164,30.93335,32.67959,19.65764,22.70109,19.45808,69.64993,42.90755,9.67915,11.67485,36.72088,28.98754,31.58195,45.95099,59.12261,43.70583,30.2705691780822
2021-01-02 22:00:00,55.58025,53.2353,40.16346,37.61894,16.31485,1.84602,0.6486,2.74409,46.40003,33.35912,16.51442,22.40173,60.02068,27.24131,37.2697,45.60175,37.81852,14.31915,NaN,40.91185,10.72689,64.26154,31.2826,27.69034,1.59656,37.51916,62.66498,41.31099,50.19186,22.05249,49.94239,11.37549,49.2439,43.65594,NaN,16.6641,NaN,19.75743,21.46665,20.75528,15.26711,20.15657,24.14797,25.49507,71.64563,4.98925,19.00904,NaN,50.04218,52.48691,44.05508,NaN,26.09378,21.15442,30.78367,3.79183,31.73163,40.21336,NaN,16.26496,18.26066,26.79227,45.20261,32.82927,36.67099,20.20646,28.78797,18.16087,67.8538,55.92949,11.67485,16.11528,33.22841,28.6383,30.28475,41.31099,59.52175,40.31314,31.6844261111111
2021-01-02 23:00:00,55.43057,53.83401,41.2611,41.16131,1.69635,2.79398,0.84817,4.59011,40.6125,34.97165,20.50582,17.16302,63.06412,28.48862,32.13077,47.84691,36.77077,14.21936,NaN,47.99659,11.27571,66.5566,29.78582,22.85077,1.64645,37.07013,61.36778,45.35228,51.68863,15.66625,50.34153,12.97205,50.74067,30.68389,NaN,17.56216,NaN,22.35184,25.98856,24.84647,14.26926,24.29765,35.87271,25.74453,73.24219,10.677,27.74023,NaN,50.24175,54.78197,43.35658,NaN,28.73808,25.09593,35.42368,7.78323,32.97894,39.76432,NaN,18.6598,23.99829,25.19571,47.94669,34.72518,34.87486,26.6426,31.9312,22.00259,65.10971,53.08562,17.86152,20.05679,30.634,24.44733,28.33894,32.72948,57.72562,42.30884,32.3946686111111
2021-01-03 00:00:00,55.77982,52.83616,40.46282,39.914,2.09549,7.83312,2.24516,7.48388,42.40863,41.25378,24.09808,11.17592,60.96864,29.98539,31.13292,47.74712,34.32604,18.36044,NaN,47.8968,9.87872,68.05337,35.52346,31.18281,1.59656,42.90755,61.36778,46.15056,51.63874,16.41463,49.99229,20.85507,53.33508,40.81206,NaN,18.41033,19.0922,24.09808,32.6472,27.88991,20.25636,29.63615,37.07013,24.89636,72.44391,15.9656,33.37808,NaN,52.63659,55.72992,46.25035,NaN,30.73378,25.64475,37.51916,18.26066,36.12217,46.25035,NaN,27.14152,25.9441,35.07443,49.39358,32.38023,36.67099,31.9312,37.36948,25.89421,66.25724,51.04003,30.53421,24.597,31.38238,23.34969,23.39958,35.82282,55.58025,44.50411,34.5330408219178
2021-01-03 01:00:00,53.68433,53.41824,42.64146,41.57708,1.86265,11.37549,7.45061,16.29822,42.44189,NaN,26.54281,3.92488,62.86455,39.18224,22.61793,43.10712,30.20159,26.07715,NaN,51.95472,21.48704,67.72075,37.81852,32.59643,1.72961,40.57923,59.60491,46.43329,51.75515,28.20589,54.21652,28.53851,54.48261,45.30239,NaN,25.9441,NaN,31.19944,35.97652,30.00202,19.82395,28.93765,43.30669,22.8175,73.04262,26.94195,28.07285,NaN,47.76375,54.88175,48.56203,NaN,36.22196,25.61148,38.51701,20.88833,28.60503,46.69938,NaN,12.30682,28.33894,38.98267,49.36031,29.86898,34.32604,35.58998,33.99342,27.87328,67.72075,48.49551,32.99557,26.67586,46.03415,25.81105,27.60718,42.97407,50.95687,46.16719,36.1632177464789
2021-01-03 02:00:00,51.95472,53.75085,48.24605,43.9054,1.39699,15.43341,21.25421,15.69951,40.97837,NaN,16.03212,10.97635,65.79158,39.16561,26.14367,33.32819,31.66511,39.44834,NaN,51.0234,28.73808,67.75402,39.76432,28.07285,1.59656,40.84533,57.77552,48.16289,52.42039,38.6168,52.88605,35.9226,53.2353,44.43759,NaN,35.72303,30.68389,40.24662,43.46334,37.25307,32.33034,41.84318,28.93765,22.68446,72.44391,26.8089,32.52991,NaN,37.07013,53.53465,43.83888,NaN,40.81206,24.48059,46.7659,17.9613,41.17794,49.16074,NaN,39.44834,33.72733,46.36676,51.68863,31.0664,37.51916,37.65221,28.87113,29.86898,67.55445,45.76805,34.52561,28.53851,47.83028,24.49722,29.20374,38.11787,44.50411,44.90325,38.0253430555556
2021-01-03 03:00:00,49.94239,52.83616,49.14411,43.40648,1.54667,19.90711,39.51486,17.51227,44.75357,NaN,19.50797,15.66625,64.96004,38.86626,22.80087,33.42798,40.36303,43.95529,NaN,41.56045,41.21121,70.09896,37.86841,27.49077,1.49678,39.71443,54.5325,48.39573,53.38498,43.45637,53.73422,36.42153,54.48261,45.20261,NaN,39.51486,32.39686,43.15701,44.77188,40.21336,39.56475,46.99874,28.48862,24.94625,71.04692,35.274,40.21336,NaN,44.70368,54.33293,40.06368,NaN,42.65809,17.76173,46.30024,17.86152,38.76647,49.14411,NaN,34.22626,31.88131,45.15271,52.63659,34.02669,39.81421,35.77292,25.9441,29.78582,69.2009,41.11142,35.47357,27.69034,45.45207,25.04604,33.32819,38.76647,40.96174,50.44132,39.1952027777778
2021-01-03 04:00:00,45.85121,50.39143,47.54755,41.16131,1.59656,20.45593,24.94625,17.56216,47.8968,NaN,26.09378,26.6426,64.511,39.36518,38.81636,31.13292,40.6125,45.05293,NaN,47.74712,30.88346,69.15101,36.22196,29.9355,1.3471,46.64949,54.5824,44.6039,51.63874,43.55615,54.28304,34.47572,52.93594,55.33078,NaN,35.52346,NaN,39.71443,46.16324,40.81206,38.86626,46.64949,29.13722,32.97894,69.05122,33.47787,40.81206,NaN,41.66024,52.23745,40.16346,NaN,43.55615,14.81807,47.54755,16.6641,37.96819,48.74497,NaN,38.46712,27.09163,35.274,50.69078,32.43012,42.50841,35.37378,26.39313,28.33894,68.90154,42.80777,35.47357,31.68174,44.85336,26.74238,35.17421,36.62109,44.80347,50.49121,39.3470909859155
2021-01-03 05:00:00,40.26325,49.34368,46.5996,40.11357,3.19312,19.20861,10.6271,NaN,50.09207,NaN,31.68174,18.51012,63.51315,37.71873,49.39358,34.77507,37.31959,45.30239,NaN,40.51271,32.03099,68.80176,39.66454,26.49292,1.19742,44.75357,52.78627,32.48002,50.79057,42.15916,53.18541,34.32604,53.43487,52.23745,NaN,33.77722,34.92475,33.17851,40.59781,36.47142,29.13722,37.61894,25.54496,38.51701,68.25294,34.62539,35.9226,NaN,40.96174,49.94239,41.66024,NaN,43.30669,23.59915,46.79917,15.71614,42.10927,47.84691,NaN,34.52561,21.55356,35.9226,50.69078,28.88776,44.80347,31.88131,25.24561,33.32819,69.55015,43.75572,26.94195,32.97894,43.85551,23.39958,37.51916,39.21551,48.24605,52.28734,38.4170188732394
2021-01-03 06:00:00,36.72088,48.34583,46.10067,39.66454,7.68345,20.10668,21.3041,NaN,50.09207,NaN,35.12432,29.43658,62.46541,38.46712,51.48906,36.17206,37.51916,45.10282,NaN,41.76002,35.22411,67.90369,39.2654,27.98969,1.04774,44.40433,49.94239,39.914,51.13981,41.76002,50.79057,33.97679,53.2353,52.33723,NaN,27.9398,28.78797,30.68389,30.16263,26.39313,25.9441,31.98109,24.99614,44.6039,65.8581,32.5798,33.57765,NaN,43.05723,49.34368,41.16131,NaN,43.20691,22.40173,45.65164,16.06539,40.36303,47.2482,NaN,31.9312,18.90926,36.77077,48.64519,30.93335,42.25895,28.98754,27.14152,35.42368,68.80176,40.76217,28.88776,32.28045,42.20906,18.6099,37.02024,42.90755,52.13766,52.08777,38.1013935211268
2021-01-03 07:00:00,34.62539,48.09637,45.55185,38.51701,25.39528,19.65764,34.37593,NaN,49.94239,NaN,39.01594,32.08088,60.5196,29.38668,47.59745,38.01809,34.42583,45.05293,NaN,28.68819,25.64475,66.05767,42.25895,37.61894,1.24731,41.95959,48.39573,37.46927,49.09422,40.41293,50.74067,34.72518,50.69078,52.13766,NaN,26.54281,NaN,29.63615,37.46726,31.18281,23.49937,31.38238,25.9441,46.25035,65.8581,34.5755,33.57765,NaN,38.76647,51.38928,38.31744,NaN,41.95959,22.40173,43.10712,12.87227,36.87056,48.29594,NaN,25.34539,23.99829,32.52991,45.10282,36.67099,42.5583,25.14582,29.53636,33.97679,67.05552,37.31959,22.90066,28.38883,42.00949,16.71399,28.98754,34.37593,52.33723,51.83831,37.5155677142857
2021-01-03 08:00:00,28.5884,48.89465,43.10712,37.71873,35.72303,18.56001,34.77507,NaN,45.45207,NaN,41.11142,31.73163,58.12476,25.84432,47.09852,38.46712,34.5755,42.20906,NaN,24.84647,25.09593,64.16176,43.80562,39.914,1.24731,35.17421,48.99444,33.32819,48.99444,38.46712,49.2439,23.24991,50.04218,56.62799,NaN,23.34969,26.24346,29.13722,35.42991,31.83142,19.3084,30.03529,30.23486,45.20261,68.05337,29.03744,20.80517,NaN,37.96819,51.38928,36.22196,NaN,40.76217,17.06323,40.46282,22.70109,34.52561,46.40003,NaN,30.5841,27.74023,30.98324,43.9054,36.77077,40.01379,24.74668,27.14152,31.08303,64.36132,34.32604,17.56216,28.38883,43.45637,15.81592,26.19356,35.274,52.13766,50.64089,36.2318818309859
2021-01-03 09:00:00,24.89636,46.15056,40.5626,35.12432,41.9097,13.67055,32.48002,11.72474,45.85121,NaN,33.12862,31.43228,55.28089,22.85077,45.15271,40.11357,36.97034,39.56475,NaN,16.16517,25.44518,60.71917,38.06798,35.82282,1.19742,31.68174,47.54755,21.90281,47.59745,37.12002,44.85336,24.94625,49.2439,58.27444,NaN,21.45378,NaN,26.54281,33.64102,27.79012,22.05249,29.33679,26.89206,38.26755,64.26154,28.08948,27.39098,NaN,28.03959,49.99229,31.88131,NaN,38.16776,12.22366,36.42153,20.6056,35.17421,45.15271,NaN,32.6297,27.69034,32.38023,41.46067,35.12432,31.13292,21.85292,24.74668,30.53421,55.48046,43.70583,25.9441,22.95055,45.40218,22.70109,25.84432,29.9355,53.48476,49.14411,34.2672030985916
2021-01-03 10:00:00,20.05679,45.65164,36.92045,33.77722,38.16776,20.80517,32.23056,13.17162,44.35443,NaN,28.18926,31.78152,47.59745,22.6512,44.30454,40.16346,37.2697,38.06798,NaN,15.56646,32.08088,57.72562,36.32174,30.73378,1.79613,39.31529,46.10067,29.23701,45.70153,38.46712,39.96389,25.69464,48.44562,58.07487,NaN,21.80302,NaN,26.44303,32.24967,27.2912,20.85507,29.48647,25.2955,31.33249,60.66928,22.10238,31.38238,NaN,18.75958,48.5454,29.48647,NaN,38.16776,11.57506,34.42583,22.95055,35.22411,41.76002,NaN,11.02624,27.14152,27.64045,37.96819,32.08088,35.22411,21.3041,23.74883,31.73163,47.8968,35.02454,23.34969,26.34324,43.9054,20.25636,23.20001,23.44948,52.08777,46.89895,32.6826684507042
2021-01-03 11:00:00,20.45593,44.85336,31.63185,30.13507,NaN,30.38453,33.77722,27.24131,40.91185,NaN,27.09163,29.78582,42.5583,35.07443,42.95744,39.21551,36.62109,35.17421,NaN,8.48173,28.28905,54.83186,33.87701,30.03529,1.94581,34.07658,47.59745,37.2697,43.40648,34.87486,37.61894,23.24991,47.99659,58.92304,NaN,21.20431,21.9527,25.9441,32.24967,28.53851,21.45378,30.5841,41.01164,32.18066,58.67358,21.50367,38.11787,NaN,13.42108,49.09422,23.20001,NaN,38.41723,11.47528,33.07873,23.10023,39.01594,38.26755,NaN,9.18022,26.44303,32.23056,33.57765,33.82712,33.37808,23.2998,29.9355,19.55786,44.95314,17.16302,21.60345,21.35399,40.51271,28.43873,30.98324,25.84432,52.33723,46.25035,32.1647705633803
2021-01-03 12:00:00,33.12862,44.45422,29.18711,28.18926,41.06153,29.98539,31.43228,31.03314,39.66454,NaN,28.28905,27.64045,38.66669,17.01334,41.9097,42.10927,36.27185,34.27615,NaN,11.42538,24.24776,51.8882,35.62324,36.52131,2.59441,40.06368,52.18756,45.2525,41.41078,37.12002,35.32389,24.99614,47.54755,58.42412,NaN,22.00259,21.88618,27.54066,31.40491,27.69034,21.90281,31.68174,64.61079,31.58195,66.85595,23.89851,36.32174,NaN,29.53636,51.68863,18.06108,NaN,41.36088,17.11313,30.13507,22.80087,41.71013,42.10927,NaN,10.52732,24.99614,30.83357,30.93335,38.36733,31.33249,24.94625,34.77507,21.75313,45.9011,41.80991,24.54711,28.53851,43.15701,33.97679,25.44518,30.43443,52.5368,46.00089,33.9117375
2021-01-03 13:00:00,30.23486,44.40433,28.18926,26.89206,39.61465,27.59055,27.14152,25.74453,37.66884,NaN,28.83787,26.09378,38.96604,16.51442,41.76002,39.01594,34.92475,34.22626,NaN,17.9613,28.78797,54.03358,29.33679,39.21551,2.6443,42.10927,54.03358,47.19831,41.01164,39.11572,33.47787,26.24346,46.40003,59.12261,NaN,20.35614,22.95055,30.93335,31.75275,29.63615,23.54926,35.32389,60.66928,33.72733,68.25294,23.79872,38.31744,NaN,45.20261,50.74067,26.49292,NaN,41.21121,28.08948,30.88346,19.35829,40.51271,42.30884,NaN,29.2869,26.29335,32.23056,29.2869,42.30884,29.9355,28.88776,37.9183,27.79012,44.90325,45.10282,23.9484,32.67959,41.76002,36.52131,28.6383,27.64045,51.04003,44.70368,34.9091068055556
2021-01-03 14:00:00,19.75743,41.41078,30.38453,29.63615,36.22196,27.09163,28.78797,28.88776,35.52346,NaN,26.84217,24.14797,40.66239,18.16087,38.76647,35.57335,33.57765,34.27615,NaN,34.12647,40.6125,55.08132,26.84217,38.91615,2.44473,43.00734,57.8753,48.09637,39.31529,36.67099,32.67959,27.19141,45.00304,60.86885,NaN,24.44733,26.21019,34.62539,34.23732,31.58195,26.74238,38.51701,64.71057,31.98109,65.8581,23.79872,40.06368,NaN,43.70583,49.69293,34.5755,NaN,42.20906,32.6297,31.68174,17.86152,39.46497,42.65809,NaN,34.72518,27.34109,35.77292,27.2912,40.86196,31.98109,29.73593,37.86841,30.18496,45.80132,47.49766,28.48862,33.82712,42.90755,33.57765,28.03959,26.49292,47.99659,43.45637,35.6880751388889
2021-01-03 15:00:00,41.41078,37.9183,33.67744,30.03529,32.67959,27.19141,26.54281,28.43873,34.37593,NaN,25.2955,21.45378,41.66024,19.35829,37.07013,33.57765,33.82712,32.48002,NaN,40.6125,35.47357,53.98369,27.88991,30.33464,3.29291,42.70798,57.67573,45.55185,41.85981,38.11787,45.75142,22.55141,39.96389,58.5239,NaN,22.45163,30.46769,32.6297,35.08207,30.78367,24.99614,34.5755,61.96649,27.59055,64.86025,26.04389,40.41293,NaN,48.44562,49.2439,35.02454,NaN,38.36733,22.20216,33.82712,20.40603,36.37163,41.51056,NaN,31.98109,26.79227,41.31099,31.18281,36.72088,30.18496,28.23916,37.81852,34.82497,46.49981,43.70583,31.08303,27.24131,47.19831,34.97464,34.32604,29.43658,45.15271,41.06153,35.5316518055555
